Time,LeftTorque,LeftVelocity
58.296971,-0.199552,-773.355392
58.297975,0.085854,-775.763946
58.298972,-0.21845,-778.696099
58.299961,-0.23897,-782.151851
58.300975,-0.22215,-785.398163
58.301971,-0.199723,-788.330317
58.302976,-0.164462,-790.94831
58.303916,-0.134865,-792.937986
58.305017,-0.105192,-794.194623
58.305981,-0.065392,-794.822941
58.306976,-0.040906,-797.755095
58.307965,-0.009478,-799.430611
58.308972,0.017697,-799.430611
58.309982,0.054942,-799.221171
58.310974,0.09682,-796.812617
58.311962,0.143714,-795.34654
58.312983,0.184963,-793.985183
58.313934,0.225926,-790.215272
58.314987,0.257182,-787.806718
58.315964,0.279018,-785.712323
58.316972,0.304858,-781.314093
58.317982,0.351885,-777.753621
58.318976,0.378927,-772.517634
58.319964,0.341587,-766.339168
58.320969,0.411842,-761.31262
58.321973,0.392562,-756.076632
58.322975,0.405797,-751.468963
58.323964,0.307394,-746.651854
58.324972,0.345611,-741.206427
58.325974,0.376657,-738.064834
58.327025,0.393153,-733.038286
58.327964,0.344791,-728.640056
58.328971,0.272743,-725.812623
58.329974,0.294541,-718.37752
58.330973,0.372634,-715.968966
58.33196,0.324824,-711.151857
58.333024,0.264581,-708.324424
58.333973,0.338288,-705.49699
58.334976,0.292176,-700.156283
58.335962,0.267518,-697.11941
58.336969,0.337106,-691.883422
58.337973,0.2482,-689.265428
58.338974,0.258574,-681.306727
58.339963,0.258574,-681.306727
58.340974,0.233802,-674.081064
58.34198,0.316319,-669.996993
58.342972,0.279571,-667.588439
58.343961,0.274498,-663.609088
58.344972,0.337659,-659.001419
58.345974,0.264944,-655.964546
58.346973,0.273068,-649.99552
58.347964,0.332166,-646.749208
58.348974,0.305525,-642.141538
58.349972,0.255981,-639.523545
58.350976,0.259032,-637.11499
58.351965,0.307451,-632.71676
58.352969,0.33682,-629.679888
58.353972,0.32984,-625.491097
58.354977,0.315785,-621.092868
58.355965,0.297859,-616.485198
58.356974,0.287828,-612.086969
58.357974,0.275547,-608.840656
58.358974,0.289125,-604.232987
58.359963,0.288629,-601.196114
58.360971,0.292329,-598.996999
58.361971,0.327475,-592.609094
58.362971,0.332147,-590.409979
58.36396,0.332433,-588.001425
58.364973,0.278503,-581.40408
58.365989,0.250774,-579.204966
58.366933,0.281096,-573.759538
58.367965,0.341511,-569.361309
58.368976,0.345401,-566.533875
58.370009,0.255695,-562.135645
58.370975,0.259127,-557.737416
58.371964,0.324043,-554.909982
58.373015,0.278331,-550.092874
58.373974,0.246808,-547.056001
58.375014,0.321239,-543.495529
58.375965,0.298431,-537.631223
58.376948,0.313439,-536.269866
58.377974,0.246331,-531.662197
58.378972,0.278712,-526.216769
58.379962,0.326445,-522.446858
58.380986,0.253864,-518.048629
58.381975,0.337907,-513.02208
58.382976,0.271256,-510.404086
58.383962,0.269559,-508.414411
58.384969,0.347747,-503.178423
58.385973,0.282584,-500.560429
58.386974,0.246941,-495.95276
58.387954,0.290555,-491.135652
58.388973,0.266832,-486.318543
58.389974,0.274975,-482.129753
58.391004,0.255046,-478.045682
58.391966,0.258498,-472.495535
58.392973,0.274078,-469.668102
58.394001,0.291318,-467.050108
58.395013,0.301482,-462.232999
58.395961,0.30215,-459.405566
58.397003,0.29742,-455.635655
58.397971,0.289296,-451.656304
58.398976,0.275318,-446.420316
58.399965,0.257926,-442.964564
58.400934,0.252796,-438.147455
58.401972,0.284167,-432.597308
58.402974,0.32513,-430.398194
58.403965,0.333196,-425.162206
58.404973,0.276443,-421.706454
58.405973,0.262331,-417.308224
58.406974,0.32492,-414.480791
58.407959,0.301997,-409.663682
58.408975,0.268853,-405.474892
58.409974,0.316929,-399.715305
58.410972,0.282507,-395.631235
58.411956,0.288629,-392.489642
58.412975,0.278941,-384.8451
58.413973,0.303141,-382.227106
58.414933,0.303141,-382.227106
58.415915,0.282813,-372.17401
58.416969,0.32019,-369.346576
58.417972,0.273888,-362.539792
58.418974,0.303466,-359.607639
58.419959,0.300643,-355.10469
58.420971,0.278865,-351.125339
58.421973,0.286302,-345.365752
58.422971,0.315613,-342.11944
58.423958,0.298298,-337.72121
58.424933,0.285692,-334.474898
58.425974,0.284567,-331.856904
58.426973,0.282469,-325.468999
58.427958,0.28636,-321.280209
58.428972,0.289258,-317.405578
58.429971,0.296391,-315.206463
58.430975,0.289392,-310.389354
58.431962,0.283347,-304.629768
58.432981,0.267156,-301.802334
58.433984,0.242269,-297.194665
58.434952,0.224972,-291.120919
58.435978,0.214426,-293.005875
58.436972,0.200829,-284.733014
58.437973,0.176171,-280.544224
58.438971,0.16267,-281.172542
58.439961,0.150369,-274.156319
58.440971,0.124682,-274.679918
58.441971,0.101206,-272.480803
58.442971,0.074069,-267.140095
58.443963,0.064572,-268.082573
58.444982,0.050403,-265.25514
58.445973,0.023533,-263.893783
58.446976,0.015237,-265.464579
58.447965,-0.009459,-263.474904
58.448969,-0.008543,-261.694668
58.449972,-0.016801,-264.522101
58.450974,-0.023609,-260.64747
58.451962,-0.088715,-263.474904
58.452972,-0.107099,-265.464579
58.453973,-0.124891,-264.522101
58.454975,-0.151342,-266.721216
58.455967,-0.173196,-265.464579
58.456974,-0.213606,-270.910006
58.457974,-0.222684,-268.710892
58.458981,-0.243432,-275.936555
58.459962,-0.262808,-278.973428
58.460988,-0.260939,-275.098797
58.461971,-0.266107,-285.151893
58.462976,-0.27137,-285.989651
58.463962,-0.269158,-286.72269
58.464969,-0.278541,-297.613544
58.465973,-0.286226,-296.356907
58.466975,-0.288343,-299.18434
58.467917,-0.295437,-307.247762
58.468971,-0.311895,-310.808233
58.469973,-0.300472,-313.426227
58.470971,-0.278331,-317.824457
58.471962,-0.286321,-324.631241
58.472971,-0.30255,-325.678438
58.473975,-0.302398,-331.438025
58.475006,-0.278217,-337.93065
58.475963,-0.295685,-339.920325
58.476972,-0.284262,-348.507345
58.477935,-0.284262,-348.507345
58.478932,-0.301177,-352.696135
58.479966,-0.301254,-361.806754
58.480932,-0.301254,-361.806754
58.481972,-0.306059,-369.765455
58.482974,-0.285044,-373.430647
58.483961,-0.30646,-375.001443
58.484933,-0.277358,-379.609112
58.485973,-0.292481,-387.044215
58.486976,-0.303199,-392.699082
58.487916,-0.287332,-398.458668
58.488973,-0.298374,-402.12386
58.489974,-0.316777,-404.532414
58.490983,-0.310636,-405.893771
58.491963,-0.294407,-409.873122
58.492972,-0.284071,-414.69023
58.493974,-0.288839,-419.716779
58.494934,-0.286913,-424.743327
58.49596,-0.296639,-429.350996
58.496969,-0.296181,-433.330347
58.497934,-0.298793,-436.576659
58.498975,-0.298221,-442.964564
58.499966,-0.29374,-445.163679
58.500934,-0.292062,-449.771348
58.501973,-0.28882,-453.2271
58.502973,-0.284643,-457.62533
58.503961,-0.301101,-464.641553
58.504933,-0.313802,-467.887866
58.505974,-0.313878,-473.856892
58.506974,-0.306631,-478.464561
58.507963,-0.304419,-482.339192
58.508971,-0.303981,-487.36574
58.509972,-0.280562,-490.297893
58.510976,-0.303294,-494.381964
58.511962,-0.288076,-495.743321
58.512969,-0.29046,-498.361315
58.513973,-0.31815,-502.968984
58.514934,-0.294655,-507.576653
58.515966,-0.30686,-514.173998
58.516971,-0.277816,-522.656298
58.517973,-0.299957,-525.064852
58.518972,-0.295075,-528.206445
58.519959,-0.30871,-531.243318
58.520972,-0.305544,-533.023554
58.521988,-0.279456,-539.620898
58.522973,-0.292863,-544.123848
58.523964,-0.315823,-546.846561
58.524933,-0.301368,-551.66367
58.525973,-0.275089,-556.271339
58.526976,-0.292958,-559.727091
58.527962,-0.312886,-564.753639
58.528976,-0.307604,-568.73299
58.529972,-0.29969,-574.178417
58.530976,-0.307165,-578.367208
58.531965,-0.304248,-582.137119
58.532971,-0.294121,-587.791985
58.533973,-0.303695,-588.420304
58.534934,-0.300853,-593.237413
58.535915,-0.299003,-600.253636
58.536974,-0.312696,-600.044197
58.537974,-0.307337,-606.222662
58.538971,-0.295132,-613.867205
58.539966,-0.303294,-613.867205
58.540972,-0.284167,-621.930626
58.541977,-0.303218,-625.491097
58.542976,-0.285311,-633.554518
58.543962,-0.298469,-634.915875
58.544934,-0.298469,-634.915875
58.545981,-0.303447,-642.979296
58.546977,-0.29988,-648.005845
58.547964,-0.310979,-654.39375
58.548971,-0.039914,-656.383425
58.549981,-0.312905,-664.237407
58.550971,-0.2843,-665.389324
58.55196,-0.291642,-669.054515
58.55298,0.066937,-673.243306
58.553974,-0.274803,-675.442421
58.554934,-0.249211,-681.830326
58.555915,-0.256763,-684.23888
58.556972,-0.260748,-691.673983
58.557972,-0.270074,-693.873097
58.558976,-0.27795,-697.747728
58.559962,-0.238379,-701.51764
58.560969,-0.253101,-702.564837
58.56198,0.075118,-707.381946
58.562974,-0.21662,-707.905545
58.563962,-0.210612,-715.131208
58.564933,-0.215113,-716.178405
58.565973,-0.238875,-722.985189
58.566972,-0.233478,-726.022062
58.567963,-0.233363,-727.802298
58.568972,-0.228577,-732.619407
58.569974,-0.2121,-732.409967
58.570971,-0.209754,-735.970439
58.571962,-0.225678,-740.054509
58.572972,-0.210975,-741.625306
58.573974,-0.205254,-745.604656
58.574934,-0.219118,-750.212326
58.575916,-0.222493,-751.678402
58.57697,-0.225125,-754.715275
58.577934,-0.215628,-758.904065
58.578974,-0.21599,-760.265422
58.579964,0.066918,-762.255098
58.580972,-0.202336,-766.129728
58.581973,-0.216372,-769.480761
58.582971,-0.19364,-772.098754
58.583962,-0.208248,-776.496984
58.584934,-0.234431,-779.114978
58.585934,-0.226403,-780.895214
58.586973,-0.229873,-783.513208
58.587916,-0.206589,-784.560405
58.588971,-0.18378,-787.806718
58.589972,-0.16841,-791.367189
58.590971,-0.140453,-794.194623
58.591965,-0.105154,-797.964534
58.592969,-0.068787,-798.173974
58.593973,-0.028796,-798.802292
58.594974,0.005321,-800.373088
58.595962,0.042069,-800.163649
58.596973,0.081583,-799.221171
58.597934,0.121688,-797.755095
58.598973,0.151895,-796.393738
58.599962,0.202851,-795.137101
58.600972,0.246522,-793.356865
58.601973,0.280619,-789.377514
58.602972,0.325244,-784.979284
58.603965,0.361191,-780.581055
58.604974,0.391303,-771.679875
58.605973,0.38953,-766.339168
58.606934,0.3721,-762.255098
58.607965,0.383389,-756.495511
58.608969,0.392429,-751.678402
58.609971,0.394698,-747.280173
58.610974,0.402936,-739.007312
58.611965,0.392657,-736.598758
58.612973,0.30728,-731.36277
58.613975,0.27856,-728.221177
58.614934,0.312696,-724.765425
58.615986,0.370421,-720.157756
58.616973,0.327685,-715.550087
58.617934,0.263609,-710.523538
58.618933,0.350455,-706.334748
58.619966,0.308672,-702.564837
58.620971,0.259585,-699.109085
58.621972,0.330374,-694.920295
58.622984,0.256286,-694.082537
58.623961,0.322841,-689.055989
58.624934,0.257964,-685.704957
58.625932,0.318245,-681.306727
58.626975,0.251747,-675.8613
58.627964,0.328391,-673.033866
58.628971,0.250546,-668.216757
58.629973,0.312352,-666.017643
58.630973,0.304476,-661.828852
58.631969,0.254093,-659.001419
58.632972,0.326731,-654.603189
58.633974,0.311971,-651.985195
58.634974,0.275795,-648.215284
58.635916,0.329821,-642.979296
58.636975,0.318607,-640.780182
58.637975,0.258231,-633.554518
58.638933,0.289392,-630.517646
58.63996,0.267003,-627.480773
58.640976,0.283957,-623.291982
58.641973,0.328314,-621.930626
58.642974,0.319161,-615.85688
58.64396,0.306326,-613.867205
58.644934,0.307585,-610.830332
58.645933,0.313802,-604.023548
58.64698,0.327704,-602.452751
58.647972,0.305735,-596.379005
58.648934,0.283842,-590.828858
58.649976,0.259204,-589.362782
58.650971,0.261187,-584.755113
58.651962,0.277797,-580.775762
58.652971,0.341797,-579.623845
58.653974,0.320152,-574.387857
58.654976,0.253292,-571.141544
58.655916,0.26748,-567.162194
58.656969,0.34727,-560.879008
58.657971,0.276653,-557.527976
58.658974,0.269768,-554.072224
58.659965,0.337087,-549.255116
58.660972,0.254932,-546.113523
58.661979,0.329745,-541.086975
58.662973,0.265535,-536.898184
58.663962,0.310674,-535.641547
58.664973,0.267003,-529.253642
58.665934,0.321506,-527.263967
58.666972,0.258403,-523.179897
58.667959,0.346488,-517.210871
58.668972,0.258403,-515.954233
58.669972,0.345058,-507.367214
58.670976,0.274765,-503.178423
58.671963,0.255866,-498.151875
58.67297,0.314469,-493.963085
58.673972,0.333311,-489.564855
58.674974,0.289678,-485.690224
58.675916,0.272686,-483.28167
58.676972,0.262198,-477.522083
58.677973,0.273163,-474.904089
58.678972,0.291089,-471.029459
58.679961,0.305411,-464.641553
58.680974,0.31159,-463.070757
58.681974,0.314488,-457.206451
58.682972,0.305849,-453.43654
58.683958,0.292977,-449.771348
58.684975,0.274078,-444.011762
58.685934,0.265077,-441.812647
58.686976,0.261149,-436.576659
58.687965,0.289792,-433.749226
58.688933,0.325435,-430.398194
58.689973,0.310579,-426.314123
58.690974,0.268224,-420.345097
58.691966,0.269082,-416.889345
58.692973,0.334646,-413.328873
58.693987,0.337125,-406.522089
58.694972,0.270035,-406.522089
58.695916,0.315099,-401.91442
58.696972,0.28779,-396.050114
58.697973,0.315232,-389.871648
58.698934,0.274002,-386.625336
58.699958,0.312391,-382.436546
58.700934,0.27631,-380.65631
58.701972,0.296124,-376.048641
58.702976,0.281706,-371.440971
58.703916,0.29887,-362.120913
58.704968,0.27713,-362.120913
58.705971,0.309358,-357.513244
58.706934,0.305468,-351.125339
58.707964,0.284701,-346.51767
58.708934,0.285025,-340.862803
58.709977,0.317883,-339.501446
58.710971,0.316586,-339.501446
58.711974,0.296467,-333.322981
58.712972,0.28676,-329.657789
58.713973,0.282641,-327.249235
58.714971,0.288686,-319.081094
58.715964,0.287523,-316.672539
58.716972,0.280944,-313.216788
58.717972,0.274326,-307.77136
58.718934,0.257354,-302.954252
58.719965,0.239904,-302.221213
58.720971,0.228138,-296.147467
58.721971,0.214369,-291.749238
58.722974,0.196386,-291.120919
58.723973,0.180558,-284.104696
58.724971,0.166999,-282.952778
58.725934,0.141578,-280.753663
58.726933,0.115452,-278.554549
58.727916,0.093826,-273.528
58.728932,0.085225,-273.318561
58.729974,0.064095,-269.33921
58.730932,0.047275,-267.349535
58.731914,0.019166,-270.072248
