2023-11-27 18:44:10,634 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-27 18:44:10,634 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from urdf1.SLDASM
2023-11-27 18:44:10,635 INFO  ExportHelperExtension.cs: 1136 - Found 69 in urdf1.SLDASM
2023-11-27 18:44:10,635 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in urdf1.SLDASM
2023-11-27 18:44:10,635 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-27 18:44:10,635 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-11-27 18:44:10,635 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 车体-1
2023-11-27 18:44:10,636 INFO  ExportHelperExtension.cs: 1136 - Found 118 in 车体-1
2023-11-27 18:44:10,636 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 车体-1
2023-11-27 18:44:10,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-3
2023-11-27 18:44:10,637 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-3
2023-11-27 18:44:10,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-3
2023-11-27 18:44:10,638 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-1
2023-11-27 18:44:10,638 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-1
2023-11-27 18:44:10,638 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-1
2023-11-27 18:44:10,638 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-2
2023-11-27 18:44:10,639 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-2
2023-11-27 18:44:10,639 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-2
2023-11-27 18:44:10,639 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-4
2023-11-27 18:44:10,639 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-4
2023-11-27 18:44:10,640 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-4
